	f4	f3	f2	f1	C	Intensity
76	7.524	51.285	117.176	13.14	173.341	1095909100.0
77	7.524	51.285	117.176	13.89	173.341	1535283500.0
78	7.524	51.285	117.176	14.64	173.341	3110134300.0
79	7.524	51.285	117.176	15.39	173.341	2737176300.0
80	7.524	51.285	117.176	16.14	173.341	1397976800.0
81	7.524	51.285	117.93	13.14	173.341	1175620400.0
82	7.524	51.285	117.93	13.89	173.341	1386563600.0
83	7.524	51.285	117.93	14.64	173.341	2798779400.0
84	7.524	51.285	117.93	15.39	173.341	2465761500.0
85	7.524	51.285	117.93	16.14	173.341	1514097800.0
86	7.524	51.285	118.68	13.14	173.341	727928800.0
87	7.524	51.285	118.68	13.89	173.341	757756860.0
88	7.524	51.285	118.68	14.64	173.341	1490559400.0
89	7.524	51.285	118.68	15.39	173.341	1426595100.0
90	7.524	51.285	118.68	16.14	173.341	902398900.0
91	7.524	51.285	119.43	14.64	173.341	808327400.0
92	7.524	51.285	119.43	15.39	173.341	817446600.0
93	7.524	51.285	119.43	16.14	173.341	519972500.0
94	7.524	51.68	115.68	14.64	173.341	672526100.0
95	7.524	51.68	115.68	15.39	173.341	749676160.0
96	7.524	51.68	115.68	16.14	173.341	530311500.0
97	7.524	51.68	116.43	13.14	173.341	530180770.0
98	7.524	51.68	116.43	13.89	173.341	814976960.0
99	7.524	51.68	116.43	14.64	173.341	1619022500.0
100	7.524	51.68	116.43	15.39	173.341	1838419000.0
101	7.524	51.68	116.43	16.14	173.341	1083656600.0
102	7.524	51.68	117.176	13.14	173.341	796798700.0
103	7.524	51.68	117.176	13.89	173.341	1123922000.0
104	7.524	51.68	117.176	14.64	173.341	2414432300.0
105	7.524	51.68	117.176	15.39	173.341	2394007000.0
106	7.524	51.68	117.176	16.14	173.341	1454544000.0
107	7.524	51.68	117.93	13.14	173.341	837679300.0
108	7.524	51.68	117.93	13.89	173.341	1075993300.0
109	7.524	51.68	117.93	14.64	173.341	2224369700.0
110	7.524	51.68	117.93	15.39	173.341	2046867800.0
111	7.524	51.68	117.93	16.14	173.341	1441989600.0
112	7.524	51.68	118.68	13.14	173.341	575754700.0
113	7.524	51.68	118.68	13.89	173.341	671378000.0
114	7.524	51.68	118.68	14.64	173.341	1281303900.0
115	7.524	51.68	118.68	15.39	173.341	1237694000.0
116	7.524	51.68	118.68	16.14	173.341	838386000.0
117	7.524	51.68	119.43	14.64	173.341	774462800.0
118	7.524	51.68	119.43	15.39	173.341	798063170.0
119	7.524	51.68	119.43	16.14	173.341	527181920.0
120	7.524	52.08	115.68	15.39	173.341	491582430.0
121	7.524	52.08	116.43	14.64	173.341	828863500.0
122	7.524	52.08	116.43	15.39	173.341	1075853300.0
123	7.524	52.08	116.43	16.14	173.341	771410050.0
124	7.524	52.08	117.176	13.89	173.341	556746700.0
125	7.524	52.08	117.176	14.64	173.341	1156805800.0
126	7.524	52.08	117.176	15.39	173.341	1206133800.0
127	7.524	52.08	117.176	16.14	173.341	920082700.0
128	7.524	52.08	117.93	13.89	173.341	551252540.0
129	7.524	52.08	117.93	14.64	173.341	1006365440.0
130	7.524	52.08	117.93	15.39	173.341	1010757500.0
131	7.524	52.08	117.93	16.14	173.341	929021200.0
132	7.524	52.08	118.68	14.64	173.341	652071230.0
133	7.524	52.08	118.68	15.39	173.341	655359800.0
134	7.524	52.08	118.68	16.14	173.341	546682560.0
135	7.524	52.08	119.43	15.39	173.341	505860930.0
136	7.524	52.48	116.43	14.64	173.341	477431840.0
137	7.524	52.48	116.43	15.39	173.341	469732900.0
138	7.524	52.48	117.176	14.64	173.341	667213250.0
139	7.524	52.48	117.176	15.39	173.341	553061000.0
140	7.524	52.48	117.93	14.64	173.341	581589250.0
141	7.524	52.48	117.93	15.39	173.341	550861400.0
142	7.524	52.48	117.93	16.14	173.341	511325100.0
143	7.92	50.48	117.93	14.64	173.341	567401000.0
144	7.92	50.48	117.93	15.39	173.341	519616160.0
145	7.92	50.48	118.68	15.39	173.341	516709920.0
146	7.92	50.88	116.43	14.64	173.341	635529340.0
147	7.92	50.88	116.43	15.39	173.341	516222900.0
148	7.92	50.88	117.176	13.14	173.341	490174270.0
149	7.92	50.88	117.176	13.89	173.341	558283460.0
150	7.92	50.88	117.176	14.64	173.341	1003705300.0
151	7.92	50.88	117.176	15.39	173.341	963548600.0
152	7.92	50.88	117.176	16.14	173.341	520396200.0
153	7.92	50.88	117.93	13.14	173.341	659219400.0
154	7.92	50.88	117.93	13.89	173.341	783918000.0
155	7.92	50.88	117.93	14.64	173.341	1429496800.0
156	7.92	50.88	117.93	15.39	173.341	1284903200.0
157	7.92	50.88	117.93	16.14	173.341	703649800.0
158	7.92	50.88	118.68	13.14	173.341	552267700.0
159	7.92	50.88	118.68	13.89	173.341	529761150.0
160	7.92	50.88	118.68	14.64	173.341	1070791230.0
161	7.92	50.88	118.68	15.39	173.341	1203463200.0
162	7.92	50.88	118.68	16.14	173.341	703136700.0
163	7.92	50.88	119.43	14.64	173.341	570822200.0
164	7.92	50.88	119.43	15.39	173.341	740261570.0
165	7.92	50.88	119.43	16.14	173.341	529184260.0
166	7.92	51.285	115.68	14.64	173.341	477955360.0
167	7.92	51.285	115.68	16.14	173.341	518790000.0
168	7.92	51.285	116.43	13.89	173.341	493782500.0
169	7.92	51.285	116.43	14.64	173.341	893440450.0
170	7.92	51.285	116.43	15.39	173.341	798223360.0
171	7.92	51.285	116.43	16.14	173.341	591682750.0
172	7.92	51.285	117.176	13.14	173.341	549378560.0
173	7.92	51.285	117.176	13.89	173.341	690161500.0
174	7.92	51.285	117.176	14.64	173.341	1416616600.0
175	7.92	51.285	117.176	15.39	173.341	1474679900.0
176	7.92	51.285	117.176	16.14	173.341	837672640.0
177	7.92	51.285	117.93	13.14	173.341	925946050.0
178	7.92	51.285	117.93	13.89	173.341	1018268500.0
179	7.92	51.285	117.93	14.64	173.341	1987015300.0
180	7.92	51.285	117.93	15.39	173.341	1903537700.0
181	7.92	51.285	117.93	16.14	173.341	1023970900.0
182	7.92	51.285	118.68	13.14	173.341	720193150.0
183	7.92	51.285	118.68	13.89	173.341	690993000.0
184	7.92	51.285	118.68	14.64	173.341	1497092600.0
185	7.92	51.285	118.68	15.39	173.341	1608183800.0
186	7.92	51.285	118.68	16.14	173.341	916846700.0
187	7.92	51.285	119.43	14.64	173.341	957028860.0
188	7.92	51.285	119.43	15.39	173.341	1083592600.0
189	7.92	51.285	119.43	16.14	173.341	758481200.0
190	7.92	51.68	116.43	14.64	173.341	662073300.0
191	7.92	51.68	116.43	15.39	173.341	654564400.0
192	7.92	51.68	116.43	16.14	173.341	558094140.0
193	7.92	51.68	117.176	13.89	173.341	481989700.0
194	7.92	51.68	117.176	14.64	173.341	1024080400.0
195	7.92	51.68	117.176	15.39	173.341	1158288600.0
196	7.92	51.68	117.176	16.14	173.341	770632100.0
197	7.92	51.68	117.93	13.14	173.341	730517500.0
198	7.92	51.68	117.93	13.89	173.341	708028200.0
199	7.92	51.68	117.93	14.64	173.341	1350809900.0
200	7.92	51.68	117.93	15.39	173.341	1424406500.0
201	7.92	51.68	117.93	16.14	173.341	850823230.0
202	7.92	51.68	118.68	13.14	173.341	594648600.0
203	7.92	51.68	118.68	13.89	173.341	531613440.0
204	7.92	51.68	118.68	14.64	173.341	1080559200.0
205	7.92	51.68	118.68	15.39	173.341	1158043500.0
206	7.92	51.68	118.68	16.14	173.341	727205400.0
207	7.92	51.68	119.43	14.64	173.341	787899400.0
208	7.92	51.68	119.43	15.39	173.341	814305500.0
209	7.92	51.68	119.43	16.14	173.341	612991700.0
210	7.92	52.08	117.176	15.39	173.341	503581470.0
211	7.92	52.08	117.93	14.64	173.341	525929470.0
212	7.92	52.08	117.93	15.39	173.341	588832600.0
213	7.92	52.08	117.93	16.14	173.341	487725280.0
214	7.92	52.08	118.68	14.64	173.341	496251420.0
215	7.92	52.08	118.68	15.39	173.341	522122660.0
216	7.92	52.08	118.68	16.14	173.341	468876200.0
217	8.32	51.285	115.68	14.64	173.341	506168580.0
218	8.32	51.285	115.68	15.39	173.341	485768320.0
219	8.32	51.285	116.43	14.64	173.341	529942560.0
220	8.32	51.285	116.43	15.39	173.341	511744000.0
221	8.32	51.285	117.176	13.89	173.341	489093980.0
222	8.32	51.285	117.176	14.64	173.341	515234800.0
223	8.32	51.285	117.176	15.39	173.341	472161860.0
224	8.32	51.285	117.93	14.64	173.341	494750270.0
225	8.32	51.285	117.93	15.39	173.341	542078200.0
226	8.32	51.68	116.43	14.64	173.341	473758800.0
227	8.32	51.68	116.43	15.39	173.341	494649540.0
228	8.32	51.68	117.176	14.64	173.341	520718750.0
229	8.32	51.68	117.176	15.39	173.341	506754700.0
230	8.32	51.68	117.93	14.64	173.341	495981200.0
231	8.32	51.68	117.93	15.39	173.341	588307000.0
232	8.32	51.68	118.68	15.39	173.341	507801900.0
233	8.32	51.68	119.43	15.39	173.341	471033600.0
234	8.32	52.08	117.93	15.39	173.341	488411360.0
235	8.32	52.48	117.93	13.14	173.341	502983520.0
