	f4	f3	f2	f1	C	Intensity
130	8.408	49.36	122.56	21.25	173.933	853692480.0
131	8.408	49.36	122.56	22.0	173.933	632302208.0
132	8.408	49.36	123.31	20.5	173.933	607247232.0
133	8.408	49.36	123.31	21.25	173.933	998699648.0
134	8.408	49.36	123.31	22.0	173.933	717715840.0
135	8.408	49.36	124.06	20.5	173.933	814103360.0
136	8.408	49.36	124.06	21.25	173.933	1508486272.0
137	8.408	49.36	124.06	22.0	173.933	1201829760.0
138	8.408	49.36	124.806	20.5	173.933	1032595008.0
139	8.408	49.36	124.806	21.25	173.933	1958388352.0
140	8.408	49.36	124.806	22.0	173.933	1420359936.0
141	8.408	49.36	124.806	22.75	173.933	511346112.0
142	8.408	49.36	125.56	20.5	173.933	848697344.0
143	8.408	49.36	125.56	21.25	173.933	1552453248.0
144	8.408	49.36	125.56	22.0	173.933	1272193024.0
145	8.408	49.36	126.31	20.5	173.933	712069248.0
146	8.408	49.36	126.31	21.25	173.933	1104197632.0
147	8.408	49.36	126.31	22.0	173.933	693467328.0
148	8.408	49.36	127.06	21.25	173.933	743593792.0
149	8.408	49.76	122.56	20.5	173.933	774808704.0
150	8.408	49.76	122.56	21.25	173.933	1236406144.0
151	8.408	49.76	122.56	22.0	173.933	1172508416.0
152	8.408	49.76	122.56	22.75	173.933	730818432.0
153	8.408	49.76	123.31	20.5	173.933	941683392.0
154	8.408	49.76	123.31	21.25	173.933	1680982656.0
155	8.408	49.76	123.31	22.0	173.933	1573443072.0
156	8.408	49.76	123.31	22.75	173.933	856482944.0
157	8.408	49.76	124.06	20.5	173.933	1325738368.0
158	8.408	49.76	124.06	21.25	173.933	2505148416.0
159	8.408	49.76	124.06	22.0	173.933	2725261568.0
160	8.408	49.76	124.06	22.75	173.933	1385371904.0
161	8.408	49.76	124.806	20.5	173.933	1769169408.0
162	8.408	49.76	124.806	21.25	173.933	3037469184.0
163	8.408	49.76	124.806	22.0	173.933	3091507968.0
164	8.408	49.76	124.806	22.75	173.933	1560450304.0
165	8.408	49.76	125.56	20.5	173.933	1469778944.0
166	8.408	49.76	125.56	21.25	173.933	2452408320.0
167	8.408	49.76	125.56	22.0	173.933	2663352576.0
168	8.408	49.76	125.56	22.75	173.933	1149123072.0
169	8.408	49.76	126.31	20.5	173.933	1119148032.0
170	8.408	49.76	126.31	21.25	173.933	1753931008.0
171	8.408	49.76	126.31	22.0	173.933	1654706304.0
172	8.408	49.76	126.31	22.75	173.933	750592832.0
173	8.408	49.76	127.06	20.5	173.933	717353024.0
174	8.408	49.76	127.06	21.25	173.933	1184904576.0
175	8.408	49.76	127.06	22.0	173.933	782244160.0
176	8.408	50.163999999999994	122.56	20.5	173.933	719588096.0
177	8.408	50.163999999999994	122.56	21.25	173.933	1129145600.0
178	8.408	50.163999999999994	122.56	22.0	173.933	1309962880.0
179	8.408	50.163999999999994	122.56	22.75	173.933	943648384.0
180	8.408	50.163999999999994	123.31	20.5	173.933	941764096.0
181	8.408	50.163999999999994	123.31	21.25	173.933	1726331904.0
182	8.408	50.163999999999994	123.31	22.0	173.933	1975544320.0
183	8.408	50.163999999999994	123.31	22.75	173.933	1306349696.0
184	8.408	50.163999999999994	123.31	23.5	173.933	709862976.0
185	8.408	50.163999999999994	124.06	20.5	173.933	1316470656.0
186	8.408	50.163999999999994	124.06	21.25	173.933	2382178560.0
187	8.408	50.163999999999994	124.06	22.0	173.933	3060271616.0
188	8.408	50.163999999999994	124.06	22.75	173.933	2024123264.0
189	8.408	50.163999999999994	124.06	23.5	173.933	916812992.0
190	8.408	50.163999999999994	124.806	20.5	173.933	1730849152.0
191	8.408	50.163999999999994	124.806	21.25	173.933	2513596672.0
192	8.408	50.163999999999994	124.806	22.0	173.933	3383578880.0
193	8.408	50.163999999999994	124.806	22.75	173.933	2355522816.0
194	8.408	50.163999999999994	124.806	23.5	173.933	677579456.0
195	8.408	50.163999999999994	125.56	20.5	173.933	1450452096.0
196	8.408	50.163999999999994	125.56	21.25	173.933	1983627392.0
197	8.408	50.163999999999994	125.56	22.0	173.933	2712474880.0
198	8.408	50.163999999999994	125.56	22.75	173.933	1623616640.0
199	8.408	50.163999999999994	126.31	20.5	173.933	935306304.0
200	8.408	50.163999999999994	126.31	21.25	173.933	1452535936.0
201	8.408	50.163999999999994	126.31	22.0	173.933	1751088000.0
202	8.408	50.163999999999994	126.31	22.75	173.933	992253504.0
203	8.408	50.163999999999994	127.06	20.5	173.933	605394048.0
204	8.408	50.163999999999994	127.06	21.25	173.933	990148864.0
205	8.408	50.163999999999994	127.06	22.0	173.933	912369792.0
206	8.408	50.56	122.56	20.5	173.933	610065536.0
207	8.408	50.56	122.56	21.25	173.933	1003560896.0
208	8.408	50.56	122.56	22.0	173.933	1043993344.0
209	8.408	50.56	122.56	22.75	173.933	850318144.0
210	8.408	50.56	122.56	23.5	173.933	515862592.0
211	8.408	50.56	123.31	20.5	173.933	751330432.0
212	8.408	50.56	123.31	21.25	173.933	1303232000.0
213	8.408	50.56	123.31	22.0	173.933	1530425472.0
214	8.408	50.56	123.31	22.75	173.933	1177204864.0
215	8.408	50.56	123.31	23.5	173.933	684682560.0
216	8.408	50.56	124.06	20.5	173.933	998644288.0
217	8.408	50.56	124.06	21.25	173.933	1613383808.0
218	8.408	50.56	124.06	22.0	173.933	1978357120.0
219	8.408	50.56	124.06	22.75	173.933	1560948992.0
220	8.408	50.56	124.06	23.5	173.933	823449728.0
221	8.408	50.56	124.806	20.5	173.933	1270280192.0
222	8.408	50.56	124.806	21.25	173.933	1505116032.0
223	8.408	50.56	124.806	22.0	173.933	1957048704.0
224	8.408	50.56	124.806	22.75	173.933	1665510272.0
225	8.408	50.56	124.806	23.5	173.933	694494464.0
226	8.408	50.56	125.56	20.5	173.933	1089299456.0
227	8.408	50.56	125.56	21.25	173.933	1243006080.0
228	8.408	50.56	125.56	22.0	173.933	1578331008.0
229	8.408	50.56	125.56	22.75	173.933	1155742080.0
230	8.408	50.56	126.31	20.5	173.933	643926272.0
231	8.408	50.56	126.31	21.25	173.933	942498432.0
232	8.408	50.56	126.31	22.0	173.933	1083248896.0
233	8.408	50.56	126.31	22.75	173.933	647120896.0
234	8.408	50.56	127.06	20.5	173.933	522216640.0
235	8.408	50.56	127.06	21.25	173.933	731297600.0
236	8.408	50.56	127.06	22.0	173.933	731332864.0
237	8.408	50.96	122.56	21.25	173.933	797394560.0
238	8.408	50.96	122.56	22.0	173.933	670955200.0
239	8.408	50.96	122.56	22.75	173.933	600822592.0
240	8.408	50.96	123.31	20.5	173.933	602189184.0
241	8.408	50.96	123.31	21.25	173.933	860829824.0
242	8.408	50.96	123.31	22.0	173.933	897609984.0
243	8.408	50.96	123.31	22.75	173.933	737974976.0
244	8.408	50.96	124.06	20.5	173.933	774798848.0
245	8.408	50.96	124.06	21.25	173.933	1050737280.0
246	8.408	50.96	124.06	22.0	173.933	1051081088.0
247	8.408	50.96	124.06	22.75	173.933	828054016.0
248	8.408	50.96	124.806	20.5	173.933	992456640.0
249	8.408	50.96	124.806	21.25	173.933	1101401856.0
250	8.408	50.96	124.806	22.0	173.933	840345920.0
251	8.408	50.96	124.806	22.75	173.933	753233472.0
252	8.408	50.96	125.56	20.5	173.933	859916800.0
253	8.408	50.96	125.56	21.25	173.933	977098560.0
254	8.408	50.96	125.56	22.0	173.933	770720192.0
255	8.408	50.96	125.56	22.75	173.933	556289792.0
256	8.408	50.96	126.31	20.5	173.933	568186816.0
257	8.408	50.96	126.31	21.25	173.933	635809536.0
258	8.408	50.96	126.31	22.0	173.933	576315072.0
259	8.408	50.96	127.06	21.25	173.933	552006336.0
260	8.408	51.36	123.31	21.25	173.933	549252096.0
261	8.408	51.36	123.31	22.0	173.933	619949376.0
262	8.408	51.36	124.06	20.5	173.933	584607936.0
263	8.408	51.36	124.06	21.25	173.933	735524032.0
264	8.408	51.36	124.06	22.0	173.933	754080256.0
265	8.408	51.36	124.06	22.75	173.933	525318272.0
266	8.408	51.36	124.806	20.5	173.933	812373440.0
267	8.408	51.36	124.806	21.25	173.933	878233280.0
268	8.408	51.36	124.806	22.0	173.933	614799488.0
269	8.408	51.36	124.806	22.75	173.933	533606176.0
270	8.408	51.36	125.56	20.5	173.933	677225984.0
271	8.408	51.36	125.56	21.25	173.933	718510784.0
272	8.408	51.36	125.56	22.0	173.933	516628480.0
273	8.81	49.36	124.06	21.25	173.933	508447648.0
274	8.81	49.36	124.06	22.0	173.933	648142656.0
275	8.81	49.76	122.56	22.0	173.933	562527168.0
276	8.81	49.76	123.31	22.0	173.933	788767808.0
277	8.81	49.76	123.31	22.75	173.933	541688640.0
278	8.81	49.76	124.06	21.25	173.933	688178560.0
279	8.81	49.76	124.06	22.0	173.933	1062499328.0
280	8.81	49.76	124.06	22.75	173.933	776889408.0
281	8.81	49.76	124.806	20.5	173.933	768528768.0
282	8.81	49.76	124.806	21.25	173.933	702129088.0
283	8.81	49.76	124.806	22.0	173.933	948557760.0
284	8.81	49.76	124.806	22.75	173.933	609579840.0
285	8.81	49.76	125.56	20.5	173.933	766795904.0
286	8.81	49.76	125.56	22.0	173.933	719016384.0
287	8.81	50.163999999999994	123.31	22.0	173.933	619006976.0
288	8.81	50.163999999999994	124.06	20.5	173.933	537841920.0
289	8.81	50.163999999999994	124.06	21.25	173.933	534382176.0
290	8.81	50.163999999999994	124.06	22.0	173.933	788245952.0
291	8.81	50.163999999999994	124.06	22.75	173.933	581644352.0
292	8.81	50.163999999999994	124.806	20.5	173.933	909800640.0
293	8.81	50.163999999999994	124.806	21.25	173.933	664685120.0
294	8.81	50.163999999999994	124.806	22.0	173.933	899959296.0
295	8.81	50.163999999999994	124.806	22.75	173.933	610373888.0
296	8.81	50.163999999999994	125.56	20.5	173.933	945444736.0
297	8.81	50.163999999999994	125.56	22.0	173.933	930170624.0
298	8.81	50.163999999999994	125.56	22.75	173.933	524629056.0
299	8.81	50.56	124.806	20.5	173.933	623743872.0
300	8.81	50.56	124.806	22.0	173.933	508886752.0
301	8.81	50.56	125.56	20.5	173.933	678602048.0
302	8.81	50.56	125.56	22.0	173.933	633763520.0
