	f4	f3	f2	f1	C	Intensity
96	8.07	55.91	115.38	63.958	173.144	1612568448.0
97	8.07	55.91	115.38	64.71	173.144	1705422848.0
98	8.07	55.91	115.38	65.46	173.144	1205340928.0
99	8.07	55.91	116.13	63.21	173.144	1351625344.0
100	8.07	55.91	116.13	63.958	173.144	1973439616.0
101	8.07	55.91	116.13	64.71	173.144	2058623360.0
102	8.07	55.91	116.13	65.46	173.144	1337017856.0
103	8.07	55.91	116.881	62.46	173.144	925356288.0
104	8.07	55.91	116.881	63.21	173.144	2283523328.0
105	8.07	55.91	116.881	63.958	173.144	2326056192.0
106	8.07	55.91	116.881	64.71	173.144	2320960256.0
107	8.07	55.91	116.881	65.46	173.144	1487175424.0
108	8.07	55.91	117.63	62.46	173.144	1715556992.0
109	8.07	55.91	117.63	63.21	173.144	3436881408.0
110	8.07	55.91	117.63	63.958	173.144	2820659968.0
111	8.07	55.91	117.63	64.71	173.144	2526736896.0
112	8.07	55.91	117.63	65.46	173.144	1532996736.0
113	8.07	55.91	118.38	62.46	173.144	1658588288.0
114	8.07	55.91	118.38	63.21	173.144	2698640640.0
115	8.07	55.91	118.38	63.958	173.144	2222384384.0
116	8.07	55.91	118.38	64.71	173.144	2002169856.0
117	8.07	55.91	118.38	65.46	173.144	1450822272.0
118	8.07	55.91	119.13	62.46	173.144	849667648.0
119	8.07	55.91	119.13	63.21	173.144	1086622720.0
120	8.07	55.91	119.13	63.958	173.144	1207638528.0
121	8.07	55.91	119.13	64.71	173.144	1422633600.0
122	8.07	55.91	119.13	65.46	173.144	1073487232.0
123	8.07	56.31	114.63	63.958	173.144	804726528.0
124	8.07	56.31	114.63	64.71	173.144	1126439424.0
125	8.07	56.31	114.63	65.46	173.144	970959808.0
126	8.07	56.31	115.38	63.958	173.144	947695104.0
127	8.07	56.31	115.38	64.71	173.144	1242676096.0
128	8.07	56.31	115.38	65.46	173.144	1070492864.0
129	8.07	56.31	116.13	63.21	173.144	941381376.0
130	8.07	56.31	116.13	63.958	173.144	1124095872.0
131	8.07	56.31	116.13	64.71	173.144	1327656192.0
132	8.07	56.31	116.13	65.46	173.144	1266376576.0
133	8.07	56.31	116.881	63.21	173.144	1688406528.0
134	8.07	56.31	116.881	63.958	173.144	1396534016.0
135	8.07	56.31	116.881	64.71	173.144	1457820800.0
136	8.07	56.31	116.881	65.46	173.144	1277219840.0
137	8.07	56.31	117.63	62.46	173.144	1279932032.0
138	8.07	56.31	117.63	63.21	173.144	2692553984.0
139	8.07	56.31	117.63	63.958	173.144	1776779520.0
140	8.07	56.31	117.63	64.71	173.144	1581146880.0
141	8.07	56.31	117.63	65.46	173.144	1165646336.0
142	8.07	56.31	118.38	62.46	173.144	1206879232.0
143	8.07	56.31	118.38	63.21	173.144	2200517632.0
144	8.07	56.31	118.38	63.958	173.144	1463499136.0
145	8.07	56.31	118.38	64.71	173.144	1427822336.0
146	8.07	56.31	118.38	65.46	173.144	1124975872.0
147	8.07	56.31	119.13	63.21	173.144	935676416.0
148	8.07	56.31	119.13	64.71	173.144	971395328.0
149	8.07	56.31	119.13	65.46	173.144	908891392.0
150	8.47	54.31	115.38	63.958	173.144	846143104.0
151	8.47	54.31	116.13	63.958	173.144	1077343488.0
152	8.47	54.31	116.13	64.71	173.144	835118080.0
153	8.47	54.31	116.881	63.958	173.144	1035634432.0
154	8.47	54.31	116.881	64.71	173.144	869003520.0
155	8.47	54.31	117.63	63.958	173.144	856462080.0
156	8.47	54.71	114.63	63.21	173.144	849835200.0
157	8.47	54.71	114.63	63.958	173.144	1618754176.0
158	8.47	54.71	114.63	64.71	173.144	1188903552.0
159	8.47	54.71	115.38	63.21	173.144	1096634368.0
160	8.47	54.71	115.38	63.958	173.144	2089497472.0
161	8.47	54.71	115.38	64.71	173.144	1584452992.0
162	8.47	54.71	116.13	63.21	173.144	1439329408.0
163	8.47	54.71	116.13	63.958	173.144	2631680512.0
164	8.47	54.71	116.13	64.71	173.144	1866151168.0
165	8.47	54.71	116.13	65.46	173.144	1026513536.0
166	8.47	54.71	116.881	63.21	173.144	1233264640.0
167	8.47	54.71	116.881	63.958	173.144	2502263296.0
168	8.47	54.71	116.881	64.71	173.144	1989265792.0
169	8.47	54.71	116.881	65.46	173.144	1052116352.0
170	8.47	54.71	117.63	63.21	173.144	856197376.0
171	8.47	54.71	117.63	63.958	173.144	2089328000.0
172	8.47	54.71	117.63	64.71	173.144	1641316352.0
173	8.47	54.71	118.38	63.958	173.144	1686572288.0
174	8.47	54.71	118.38	64.71	173.144	1180712960.0
175	8.47	54.71	119.13	63.958	173.144	1212348288.0
176	8.47	54.71	119.13	64.71	173.144	884743424.0
177	8.47	55.108000000000004	114.63	63.21	173.144	1118574336.0
178	8.47	55.108000000000004	114.63	63.958	173.144	2192995584.0
179	8.47	55.108000000000004	114.63	64.71	173.144	1875854720.0
180	8.47	55.108000000000004	114.63	65.46	173.144	817614464.0
181	8.47	55.108000000000004	115.38	62.46	173.144	982715584.0
182	8.47	55.108000000000004	115.38	63.21	173.144	1337655808.0
183	8.47	55.108000000000004	115.38	63.958	173.144	2779189760.0
184	8.47	55.108000000000004	115.38	64.71	173.144	2336117504.0
185	8.47	55.108000000000004	115.38	65.46	173.144	995536064.0
186	8.47	55.108000000000004	116.13	62.46	173.144	1002960448.0
187	8.47	55.108000000000004	116.13	63.21	173.144	1707733888.0
188	8.47	55.108000000000004	116.13	63.958	173.144	3571312640.0
189	8.47	55.108000000000004	116.13	64.71	173.144	2860735232.0
190	8.47	55.108000000000004	116.13	65.46	173.144	1357216256.0
191	8.47	55.108000000000004	116.881	63.21	173.144	1453143808.0
192	8.47	55.108000000000004	116.881	63.958	173.144	3519391744.0
193	8.47	55.108000000000004	116.881	64.71	173.144	3177525760.0
194	8.47	55.108000000000004	116.881	65.46	173.144	1395018880.0
195	8.47	55.108000000000004	117.63	63.21	173.144	975360000.0
196	8.47	55.108000000000004	117.63	63.958	173.144	3003869440.0
197	8.47	55.108000000000004	117.63	64.71	173.144	2845768448.0
198	8.47	55.108000000000004	117.63	65.46	173.144	1166355328.0
199	8.47	55.108000000000004	118.38	63.21	173.144	801176640.0
200	8.47	55.108000000000004	118.38	63.958	173.144	2506629376.0
201	8.47	55.108000000000004	118.38	64.71	173.144	2140923776.0
202	8.47	55.108000000000004	118.38	65.46	173.144	919950720.0
203	8.47	55.108000000000004	119.13	63.958	173.144	1990687360.0
204	8.47	55.108000000000004	119.13	64.71	173.144	1685250048.0
205	8.47	55.108000000000004	119.13	65.46	173.144	812089024.0
206	8.47	55.51	114.63	63.21	173.144	911866176.0
207	8.47	55.51	114.63	63.958	173.144	1926380928.0
208	8.47	55.51	114.63	64.71	173.144	1957228800.0
209	8.47	55.51	114.63	65.46	173.144	1185294208.0
210	8.47	55.51	115.38	63.21	173.144	1044044992.0
211	8.47	55.51	115.38	63.958	173.144	2254988032.0
212	8.47	55.51	115.38	64.71	173.144	2234514944.0
213	8.47	55.51	115.38	65.46	173.144	1240784896.0
214	8.47	55.51	116.13	62.46	173.144	995651136.0
215	8.47	55.51	116.13	63.21	173.144	1422626816.0
216	8.47	55.51	116.13	63.958	173.144	2908485120.0
217	8.47	55.51	116.13	64.71	173.144	2834324480.0
218	8.47	55.51	116.13	65.46	173.144	1797273216.0
219	8.47	55.51	116.881	63.21	173.144	1457369472.0
220	8.47	55.51	116.881	63.958	173.144	3156376576.0
221	8.47	55.51	116.881	64.71	173.144	3442914048.0
222	8.47	55.51	116.881	65.46	173.144	1860282624.0
223	8.47	55.51	117.63	63.21	173.144	1014118336.0
224	8.47	55.51	117.63	63.958	173.144	3044958976.0
225	8.47	55.51	117.63	64.71	173.144	3391132416.0
226	8.47	55.51	117.63	65.46	173.144	1637015040.0
227	8.47	55.51	118.38	63.21	173.144	828243392.0
228	8.47	55.51	118.38	63.958	173.144	2683262720.0
229	8.47	55.51	118.38	64.71	173.144	2750045184.0
230	8.47	55.51	118.38	65.46	173.144	1345949952.0
231	8.47	55.51	119.13	63.958	173.144	2137363840.0
232	8.47	55.51	119.13	64.71	173.144	2293020928.0
233	8.47	55.51	119.13	65.46	173.144	1199997056.0
234	8.47	55.91	114.63	63.958	173.144	1193095296.0
235	8.47	55.91	114.63	64.71	173.144	1532083712.0
236	8.47	55.91	114.63	65.46	173.144	1270671616.0
237	8.47	55.91	115.38	63.958	173.144	1321840128.0
238	8.47	55.91	115.38	64.71	173.144	1580172160.0
239	8.47	55.91	115.38	65.46	173.144	1332550400.0
240	8.47	55.91	116.13	63.21	173.144	861569088.0
241	8.47	55.91	116.13	63.958	173.144	1634749568.0
242	8.47	55.91	116.13	64.71	173.144	2007313664.0
243	8.47	55.91	116.13	65.46	173.144	1875407104.0
244	8.47	55.91	116.881	63.21	173.144	1049815424.0
245	8.47	55.91	116.881	63.958	173.144	1947225856.0
246	8.47	55.91	116.881	64.71	173.144	2616091904.0
247	8.47	55.91	116.881	65.46	173.144	2036843136.0
248	8.47	55.91	117.63	63.21	173.144	802936256.0
249	8.47	55.91	117.63	63.958	173.144	2161024256.0
250	8.47	55.91	117.63	64.71	173.144	2793394432.0
251	8.47	55.91	117.63	65.46	173.144	1754632448.0
252	8.47	55.91	118.38	63.958	173.144	1939353088.0
253	8.47	55.91	118.38	64.71	173.144	2335763200.0
254	8.47	55.91	118.38	65.46	173.144	1518946560.0
255	8.47	55.91	119.13	63.958	173.144	1458721024.0
256	8.47	55.91	119.13	64.71	173.144	1957748224.0
257	8.47	55.91	119.13	65.46	173.144	1317014400.0
258	8.47	56.31	114.63	64.71	173.144	993359808.0
259	8.47	56.31	114.63	65.46	173.144	898348096.0
260	8.47	56.31	115.38	64.71	173.144	968360960.0
261	8.47	56.31	115.38	65.46	173.144	1050870208.0
262	8.47	56.31	116.13	63.958	173.144	885135872.0
263	8.47	56.31	116.13	64.71	173.144	1169250944.0
264	8.47	56.31	116.13	65.46	173.144	1335636864.0
265	8.47	56.31	116.881	63.958	173.144	965304768.0
266	8.47	56.31	116.881	64.71	173.144	1462733696.0
267	8.47	56.31	116.881	65.46	173.144	1559057280.0
268	8.47	56.31	117.63	63.958	173.144	1116416128.0
269	8.47	56.31	117.63	64.71	173.144	1643473920.0
270	8.47	56.31	117.63	65.46	173.144	1344827136.0
271	8.47	56.31	118.38	63.958	173.144	1012573312.0
272	8.47	56.31	118.38	64.71	173.144	1362534528.0
273	8.47	56.31	118.38	65.46	173.144	1246344448.0
274	8.47	56.31	119.13	64.71	173.144	1111036544.0
275	8.47	56.31	119.13	65.46	173.144	1128742400.0
276	8.868	54.31	114.63	63.958	173.144	878405376.0
277	8.868	54.31	116.13	63.958	173.144	1303896960.0
278	8.868	54.31	116.881	63.21	173.144	934117568.0
279	8.868	54.31	116.881	63.958	173.144	1659260928.0
280	8.868	54.31	116.881	64.71	173.144	917517824.0
281	8.868	54.31	117.63	63.958	173.144	1321402112.0
282	8.868	54.31	118.38	63.958	173.144	896575808.0
283	8.868	54.71	114.63	63.21	173.144	1129953408.0
284	8.868	54.71	114.63	63.958	173.144	1922462080.0
285	8.868	54.71	114.63	64.71	173.144	1193782272.0
286	8.868	54.71	115.38	63.21	173.144	990543104.0
287	8.868	54.71	115.38	63.958	173.144	2050711680.0
288	8.868	54.71	115.38	64.71	173.144	1213646208.0
289	8.868	54.71	116.13	63.21	173.144	1430731776.0
290	8.868	54.71	116.13	63.958	173.144	3547034368.0
291	8.868	54.71	116.13	64.71	173.144	2090411520.0
292	8.868	54.71	116.13	65.46	173.144	849660928.0
293	8.868	54.71	116.881	63.21	173.144	1608908416.0
294	8.868	54.71	116.881	63.958	173.144	4307883520.0
295	8.868	54.71	116.881	64.71	173.144	2668960512.0
296	8.868	54.71	116.881	65.46	173.144	1185113344.0
297	8.868	54.71	117.63	63.21	173.144	1104162560.0
298	8.868	54.71	117.63	63.958	173.144	3434247680.0
299	8.868	54.71	117.63	64.71	173.144	2329613824.0
300	8.868	54.71	117.63	65.46	173.144	1027713472.0
301	8.868	54.71	118.38	63.958	173.144	2227900928.0
302	8.868	54.71	118.38	64.71	173.144	1395257088.0
303	8.868	54.71	119.13	63.958	173.144	1570526464.0
304	8.868	54.71	119.13	64.71	173.144	911999872.0
305	8.868	55.108000000000004	114.63	63.21	173.144	1156234880.0
306	8.868	55.108000000000004	114.63	63.958	173.144	2349966848.0
307	8.868	55.108000000000004	114.63	64.71	173.144	1559880832.0
308	8.868	55.108000000000004	115.38	63.21	173.144	1147181824.0
309	8.868	55.108000000000004	115.38	63.958	173.144	2937559296.0
310	8.868	55.108000000000004	115.38	64.71	173.144	1890704000.0
311	8.868	55.108000000000004	115.38	65.46	173.144	849908608.0
312	8.868	55.108000000000004	116.13	63.21	173.144	1493236992.0
313	8.868	55.108000000000004	116.13	63.958	173.144	4531050496.0
314	8.868	55.108000000000004	116.13	64.71	173.144	3124040704.0
315	8.868	55.108000000000004	116.13	65.46	173.144	1320626304.0
316	8.868	55.108000000000004	116.881	63.21	173.144	1453958656.0
317	8.868	55.108000000000004	116.881	63.958	173.144	5297083392.0
318	8.868	55.108000000000004	116.881	64.71	173.144	3830815488.0
319	8.868	55.108000000000004	116.881	65.46	173.144	1723948800.0
320	8.868	55.108000000000004	117.63	63.21	173.144	1137542144.0
321	8.868	55.108000000000004	117.63	63.958	173.144	4474068480.0
322	8.868	55.108000000000004	117.63	64.71	173.144	3422758912.0
323	8.868	55.108000000000004	117.63	65.46	173.144	1529245696.0
324	8.868	55.108000000000004	118.38	63.21	173.144	819615424.0
325	8.868	55.108000000000004	118.38	63.958	173.144	2916037120.0
326	8.868	55.108000000000004	118.38	64.71	173.144	2285985792.0
327	8.868	55.108000000000004	118.38	65.46	173.144	1006956096.0
328	8.868	55.108000000000004	119.13	63.958	173.144	2037971200.0
329	8.868	55.108000000000004	119.13	64.71	173.144	1434873088.0
330	8.868	55.51	114.63	63.958	173.144	1842397184.0
331	8.868	55.51	114.63	64.71	173.144	1496758784.0
332	8.868	55.51	115.38	63.21	173.144	866727616.0
333	8.868	55.51	115.38	63.958	173.144	2441920256.0
334	8.868	55.51	115.38	64.71	173.144	1950281600.0
335	8.868	55.51	115.38	65.46	173.144	821771712.0
336	8.868	55.51	116.13	63.21	173.144	1040455616.0
337	8.868	55.51	116.13	63.958	173.144	3310683392.0
338	8.868	55.51	116.13	64.71	173.144	3139835904.0
339	8.868	55.51	116.13	65.46	173.144	1362977152.0
340	8.868	55.51	116.881	63.21	173.144	879568064.0
341	8.868	55.51	116.881	63.958	173.144	3731056640.0
342	8.868	55.51	116.881	64.71	173.144	3543703040.0
343	8.868	55.51	116.881	65.46	173.144	1653776000.0
344	8.868	55.51	117.63	63.958	173.144	3300357120.0
345	8.868	55.51	117.63	64.71	173.144	3111751168.0
346	8.868	55.51	117.63	65.46	173.144	1393595904.0
347	8.868	55.51	118.38	63.958	173.144	2310016256.0
348	8.868	55.51	118.38	64.71	173.144	2357407232.0
349	8.868	55.51	118.38	65.46	173.144	1079763456.0
350	8.868	55.51	119.13	63.958	173.144	1689934208.0
351	8.868	55.51	119.13	64.71	173.144	1655213184.0
352	8.868	55.51	119.13	65.46	173.144	830564800.0
353	8.868	55.91	114.63	63.958	173.144	989325184.0
354	8.868	55.91	114.63	64.71	173.144	1095517056.0
355	8.868	55.91	115.38	63.958	173.144	1245139200.0
356	8.868	55.91	115.38	64.71	173.144	1374905728.0
357	8.868	55.91	116.13	63.958	173.144	1674937600.0
358	8.868	55.91	116.13	64.71	173.144	2274343424.0
359	8.868	55.91	116.13	65.46	173.144	1022170752.0
360	8.868	55.91	116.881	63.958	173.144	1964065536.0
361	8.868	55.91	116.881	64.71	173.144	2654028544.0
362	8.868	55.91	116.881	65.46	173.144	1243214720.0
363	8.868	55.91	117.63	63.958	173.144	1720681088.0
364	8.868	55.91	117.63	64.71	173.144	2258752256.0
365	8.868	55.91	117.63	65.46	173.144	1014300864.0
366	8.868	55.91	118.38	63.958	173.144	1338922240.0
367	8.868	55.91	118.38	64.71	173.144	1729461120.0
368	8.868	55.91	118.38	65.46	173.144	815246400.0
369	8.868	55.91	119.13	63.958	173.144	1055321024.0
370	8.868	55.91	119.13	64.71	173.144	1379631744.0
371	8.868	56.31	116.13	64.71	173.144	1210967808.0
372	8.868	56.31	116.881	63.958	173.144	1050604096.0
373	8.868	56.31	116.881	64.71	173.144	1686267392.0
374	8.868	56.31	116.881	65.46	173.144	822640768.0
375	8.868	56.31	117.63	63.958	173.144	888076992.0
376	8.868	56.31	117.63	64.71	173.144	1494817024.0
377	8.868	56.31	118.38	64.71	173.144	1069758784.0
378	8.868	56.31	119.13	64.71	173.144	870819072.0
379	9.27	54.71	116.881	63.958	173.144	927112512.0
380	9.27	54.71	116.881	64.71	173.144	831327168.0
381	9.27	55.108000000000004	116.13	63.958	173.144	848327616.0
382	9.27	55.108000000000004	116.881	63.958	173.144	1161478272.0
383	9.27	55.108000000000004	116.881	64.71	173.144	848112000.0
384	9.27	55.108000000000004	117.63	63.958	173.144	1097150464.0
385	9.27	55.51	116.881	63.958	173.144	875486336.0
386	9.27	55.51	117.63	63.958	173.144	930092096.0
